region,anzsic_descriptor,gas,units,magnitude,year,data_val
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,509.48
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,510.35
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,512.6
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,506.69
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,550.19
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,585.6
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,626
Bay of Plenty,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,629.97
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,1119.44
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,1088.01
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1091.03
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1100.36
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1101.67
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1102.14
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1106.29
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1161.82
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1154.06
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1134.08
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1163.02
Canterbury,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1135.51
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,87.55
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,85.01
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,85.23
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,85.76
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,86.02
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,85.99
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,82.29
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,83.22
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,85.01
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,85.57
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,90.4
Gisborne,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,81.65
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,286.84
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,278.43
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,279.22
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,281.21
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,282.02
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,281.76
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,261.49
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,268.35
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,286.73
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,278.57
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,313.02
Hawke's Bay,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,314.24
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,464.6
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,451.13
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,451.83
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,455.15
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,455.99
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,455.19
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,449.74
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,460.84
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,478.27
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,466.36
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,511.35
Manawatu-Whanganui,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,509.1
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,102.32
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,99.56
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,99.59
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,100.36
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,100.68
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,100.63
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,95.31
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,90.94
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,92.86
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,90.4
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,91.32
Marlborough,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,83.31
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,330.24
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,321.34
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,322.13
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,324.69
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,326.51
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,326.91
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,321.85
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,317.23
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,348.31
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,372.69
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,400.45
Northland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,407.36
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,396.23
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,385.02
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,386.05
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,388.88
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,389.77
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,390.05
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,400.47
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,406.1
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,425.34
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,417.61
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,434.58
Otago,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,408.75
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,182.79
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,177.44
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,177.86
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,179.24
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,179.82
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,179.72
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,175.86
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,170.43
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,176.05
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,171.34
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,169.78
Southland,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,163.1
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,224.17
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,217.81
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,218.27
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,220.18
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,220.67
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,220.99
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,214.48
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,215.97
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,231.85
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,238.65
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,231.84
Taranaki,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,208.6
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,213.83
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,208.01
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,208.16
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,209.95
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,211.44
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,211.77
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,207.72
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,202.88
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,198.48
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,195.92
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,211.24
Tasman/Nelson,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,240.14
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,873.09
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,848.88
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,850.33
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,857.89
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,861.96
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,862.39
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,859.8
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,844.54
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,884.83
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,919.03
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,958.84
Waikato,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1084.06
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,970.32
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,942.09
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,944.13
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,952.96
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,952.47
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,950.91
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,949.12
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,934.15
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,994.81
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1021.03
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1058.07
Wellington,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1037.31
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,88.53
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,86.19
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,86.13
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,86.91
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,87.46
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,87.31
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,86.55
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,93.9
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,93.07
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,92.74
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,87.26
West Coast,Households,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,76.73
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,721.74
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,763.61
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,727.24
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,719.02
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,742.33
Auckland,"Transport, postal, and warehousing",Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,689.07
